title,label
경기회복 기대 다우·SP 사상최고항공주 급등뉴욕마감,1
경기회복 기대에 다우 053 상승 데일리 국제금융시장,1
유럽증시 독일 프랑스 등 AZ백신 접종중단에 하락,0
마켓뷰 코스피 028하락연기금은 순매수 전환,0
시황종합 FOMC 관망세 코스피 03 하락연기금 52일만에 샀다,0
마감시황연기금 52거래일 만에 순매수코스피 약보합,0
코스닥 마감FOMC 앞두고 관망920선서 강보합,0
외환마감환율 1130원대 상승위험회피 코스피도 하락,0
오전시황코스피 장초반  보합권 움직임3050대,0
美 국채금리 급등성장주가치주 멀어진다,1
외환브리핑美금리 다시 16대로인플레 우려에 강달러,0
굿모닝 증시 美경기부양책과 FOMC,1
美 추가부양책 통과 호재로 FOMC후 금리 안정될 듯 주간 증시 전망,1
펀드와치시중금리 상승에 은행·보험株 펀드 성과,1
주간증시전망금리는 어디로FOMC·美부양책 주목,1
사상최고 찍은 다우·SP500 금리도 들썩 뉴욕마감,1
마켓뷰 코스피 이틀 연속 1 상승3050선 회복,1
마감시황코스피 외인 3일 연속 순매수에 1 넘게 상승,1
외환마감환율 2원 하락 마감위안화 약세에 낙폭 축소,0
쿠팡 대박·마켓컬리 상장 추진에덩달아 뛰는 주식들,1
오전시황 美금리 안정 쿠팡 대박에 국내 증시도 활기···코스피 2거래일 연속 상승세,1
美 부양책 서명·ECB 채권금리 억제에 나스닥 25 급등 데일리 국제금융시장,1
쿠팡 41 급등 깜짝 데뷔美증시 사상 최고치 축포 뉴욕마감,1
원자재시황 OPEC 원유수요 전망 상향에 WTI 25↑,1
유럽증시 ECB 채권매입 속도 가속화 발표에 일제 상승,1
빅데이터로 본 재테크 차원이 다른 세상 메타버스 뜬다네이버·위지윅 주목,1
마켓뷰 3000선 회복한 코스피외국인 역대 2번째 순매수,1
마감시황코스피 19 올라 3000선 복귀6거래일 만에 상승,1
외환마감환율 7원 가량 내려 1130원 중반 하락위험선호 재개,0
코스닥 마감외국인 컴백 6거래일만에 2대 상승 900선,1
오전시황 美국채금리 안정세에 외인 투심 회복···코스피 상승 출발,1
다우 사상최고치 경신인플레 아직 아니다 환호 뉴욕마감,1
외환브리핑美10년물 입찰·물가 양호환율 하락 전망,0
원자재시황 수요회복 기대에 WTI 07↑금값 03↑,1
오늘 LH 투기 전수조사 결과 발표美증시 다우 최고치 모닝브리핑,1
국채금리 추가하락·부양책 하원통과에 다우 사상최고치 데일리 국제금융시장,0
유럽증시 미국 완만한 물가상승에 안도1 안팎 오름세,1
마켓뷰 나스닥 급등에도 힘 못쓴 코스피3거래일째 3000 회복 못해,1
시황종합코스피 5일째 하락 2950선 마감美국채 입찰 관망속 매물,0
마감시황코스피 中인플레·외국인 매도에 3000선 회복 실패,0
코스닥 마감외인·기관 매도에 890선 털썩5거래일째 하락,0
외환마감뉴욕선물 코스피 하락환율 5거래일째 상승,0
강한 반등이냐 반짝효과냐나스닥에 쏠린 눈 월가시각,1
美 국채 금리 안정에 나스닥 급반등경계는 여전히 필요,1
굿모닝 증시美금리 안정에 테슬라의 반격국내 성장주 반등하나,1
외환브리핑美국채 금리 급등 진정환율 5거래일 만에 하락 전망,0
원자재시황 달러강세 등에 유가 16↓ 금값 23↑,0
유럽증시 美 금리하락·부양책 가시화에 일제히 상승,0
美 국채금리 하락에 나스닥 36↑···테슬라 196 폭등 데일리 국제금융시장,0
유럽증시 미 금리 하락·부양책 가시화에 일제 상승,0
클릭 해외증시 이 종목 金채굴 세계 1위 뉴몬트마이닝,1
마켓뷰 코스피 이틀 연속 3000선 아래로미 국채금리 급등 영향,1
시황종합 코스피 07 하락 2970선 마감코스닥 900선 내줘,0
마감시황코스피 4거래일 연속 하락2970선,0
코스닥 마감美 기술주 급락 여파3개월 만에 900선 붕괴,0
오전시황 금리 상승 부담에 혼란스러운 증시코스피 2990대,1
외환브리핑美국채 금리 뛰니 달러화 강세 지속5개월만 1140원대 전망,1
굿모닝 증시 나스닥↓·다우↑美증시 혼조세 여파 韓증시 영향은 제한적,0
美국채금리 상승에 나스닥↓전문가들 아직 주식 떠날때 아냐,0
모닝브리핑 직 던진 尹 단숨에 대권 1위美증시 혼조 마감,1
원자재시황 단기급등 부담에 WTI 16↓금값도 21↓,0
유럽증시 경기회복 기대감에 13대 상승,1
부양책에 다우 097↑···국채금리 상승에 나스닥은 241↓ 데일리 국제금융시장,0
유럽증시 미 상원 대규모 부양책 가결 주시하며 1∼3 상승,1
마켓뷰 코스피 다시 3000 아래로금리 우려는 여전,0
코스닥 마감 2대 뚝 900선 위태올해 최저점,0
시황종합 코스피 7거래일만에 3000선 무너져美금리 상승 부담,1
외환마감환율 7원 이상 상승 마감넉달만에 1130원대,1
오전시황코스피 장 초반 소폭 상승세,1
외환브리핑美 고용지표 개선에 달러 강세환율 1120원대 박스권 등락,1
굿모닝 증시 높아진 경기회복 기대감에너지·반도체 업종 관심,1
금리 불안에도 연준 블랙아웃’ 코스피 박스권 못 벗어난다 주간 증시 전망,0
펀드와치美 금리 상승에 위축된 글로벌 펀드시장,1
돈 풀어 경제 살리기 과연 주식시장에 호재일까 월가시각,1
이번주 증시 약화된 투심박스권 횡보 전망,0
경제 다시 열린다 기대감에 상승에너지 UP 뉴욕마감,1
유럽증시 미 국채 금리 주시 속 하락,0
코스닥 마감中 유동성 공급에 낙폭 축소923선,0
외환마감환율 상승폭 줄여 10원 올라달러 매도 물량 공세,0
외인·기관 쌍끌이 매도에···코스피 장중 3000선 붕괴,0
굿모닝 증시 실망스러운 파월 급락한 美 증시,0
파월 의장에 실망한 시장국채금리 급등 증시는 추락 뉴욕마감,1
유럽증시 금리인상 가능성 우려에 대부분 하락,0
모닝브리핑 파월 인플레 인내 발언에 뉴욕증시 하락비트코인도 급락,0
원자재시황 OPEC 산유량 깜짝 동결에 42 폭등2년래 최고,1
유럽증시 금리 인상 가능성 우려 속 대부분 하락,0
파월 발언 믿지 않는 시장···나스닥 21 급락 데일리 국제금융시장,0
마켓뷰 미 국채금리 인상 여파에 코스피 128 하락연기금은 최장 순매도,0
시황종합 코스피 13 하락 3040선 후퇴개인은 22조 샀다,0
코스닥 마감美금리 불안에 하락세 전환926선,0
마감시황美증시 하락에 코스피도 하락3040선 마감,0
외환마감환율 하루만에 48원 상승 마감美 국채 금리 다시 꿈틀,1
외환브리핑美 국채 상승 재개환율 하루만에 상승 전망,1
굿모닝 증시美 국채·中 양회 흔들리는 코스피하락 출발 후 낙폭 축소할까,0
나스닥 급락에도 다우는 선방한 이유는,0
간밤에 또나스닥 27 ↓ 여전히 불안한 금리 뉴욕마감,0
뉴욕증시 美금리 상승에 일제히 하락중국 양회 개막 모닝브리핑,0
원자재시황 감산 유지 가능성에 유가 급등WTI 26↑,1
유럽증시 반발 매수에 소폭 반등경기회복 신호 미약,1
국채금리 재상승에 나스닥 27 급락 데일리 국제금융시장,0
유럽증시 반발 매수에 소폭 상승,1
마켓뷰 코스피 3080선 회복기관 이틀째 순매수,1
마감시황코스피 1대 상승 마감기관 사자,1
코스닥 마감개인·기관 매수에 이틀째 상승930선 회복,1
외환마감환율 사흘만에 3원 이상 하락국내 증시 상승 영향,0
외환브리핑달러 약세냐 위험 회피냐1120원대 박스권 전망,0
원자재시황국제유가 산유국 증산전망에 14 하락금값도 03↓,0
모닝브리핑 뉴욕증시 3대 지수 하락바이든 5월까지 모든 성인에게 백신제공,0
유럽증시 인플레 우려 완화에 이틀째 반등,0
美 증시의 숨고르기···다우 046 하락 데일리 국제금융시장,0
유럽증시 희미해진 인플레이션 공포속 이틀째 반등,1
마켓뷰 코스피 103 상승 마감기관·외국인 순매수,1
외환마감환율 2거래일째 상승아시아 통화 대비 달러 강세,1
마감시황코스피 외인·기관 매수에 1 상승,1
시황종합 외인기관 사자 코스피 1 올라 3040선LG화학 7↑,1
코스닥 마감외인·기관 매수에 1대 상승 마감923선’,1
더욱 대범해지는 월가이보다 좋은 장이 어디있나 월가시각,0
외환브리핑美국채금리 안정세위험선호 회복에 환율 하락 전망,0
강세장 아직 안 끝났다언택트주 사라 vs 콘택트주 뜬다,1
굿모닝 증시금리 하락에 美 나스닥 활짝수출 호조 韓 반등 기대,0
보잉 584 급등금리상승 불안감이 사라졌다뉴욕마감,0
뉴욕증시 급등 나스닥 3↑ 올해 코로나 종식 어렵다모닝브리핑,1
국채금리 안정에 나스닥 3 급등 데일리 국제금융시장,1
유럽증시 美 부양책·유럽 경기회복 기대감에 일제히 상승,1
유럽증시 미국 경기부양책 기대감 속 일제히 상승,1
美 국채금리 상승 부담 계속 4일 中 양회 경제정책 주목 주간 증시 전망,1
주간증시전망숨고르기 국면백신접종·美 부양책 주목,1
이번주 증시 인플레 우려에 금리인상 불확실성박스권,0
머릿속 복잡한 美 증시숫자는 좋은데 불안하네 뉴욕마감,0
유럽증시 미 국채 금리·물가 상승 우려에 일제 하락,0
시황종합 美금리발 널뛰기 코스피 3 급락 한때 3000선 붕괴,0
마감시황코스피 개인 35조 사자에도 28 하락,0
마켓뷰 미 금리 상승에 신흥국 자금 이탈코스피 28 하락,0
코스닥 마감시총상위株 부진에 2대 하락910선,0
외환마감환율 하루 만에 15원↑팬데믹 이후 최대폭,1
굿모닝 증시 국채 금리 급등에 美증시 휘청금융·인플레 수혜 업종 주목,1
난리났네 난리났어 美 금리 급등에 와르르한국 증시는,1
연준 믿어도 될까 국채금리 상승에 뉴욕증시 와르르 뉴욕마감,1
모닝브리핑 뉴욕증시 국채금리 급등에 폭락국내 코로나 백신 접종 시작,1
10년물 국채금리 한때 16 돌파···나스닥 352 폭락 데일리 국제금융시장,1
빅데이터로 본 재테크 中 드론택시 이항 급락에 눈 빨개진 서학개미들,0
유럽증시 미 연준의 완화적인 통화정책 재확인에도 하락,0
마켓뷰 코스피 35급등외인·기관 순매수 영향,1
마감시황코스피 파월 발언에 35 상승개인 19조 순매도,0
시황종합 코스피 100p 급반등 3100 턱밑외인기관 쌍끌이,1
코스닥 마감외인·기관 매수에 닷새 만 반등930선,1
외환마감환율 나흘만에 하락코스피 3100선 가까이 급등,0
오전시황 외국인 매수에 코스피 강한 반등···무너졌던 3000선 하루만에 회복,1
美 금리불안 달랬지만 中 악재 여전코스피 3000 회복할까,0
굿모닝 증시비둘기색채 강해진 파월·추가 부양책 기대감에 美 증시 상승,1
파월 시장 달래기 통했다 다우 사상최고게임스탑 2배↑뉴욕마감,1
모닝브리핑 파월 효과에 다우지수 최고치 경신국내 백신 접종 D1,1
파월 정책목표 달성 3년 발언에 다우 135↑ ···게임스톱 103 폭등 데일리 국제금융시장,1
유럽증시 경제지표·백신 상황 주시 속 상승,1
마켓뷰 3000선 무너진 코스피아시아 증시 동반 급락 영향,0
마감시황코스피 중국발 불안에 3000선 붕괴,0
시황종합 코스피 한달만에 3000선 붕괴외국인연기금 팔자,0
코스닥 마감시총상위株 낙폭 확대하며 3↓906,0
외환마감환율 사흘째 상승코스피 3000선 붕괴,0
외환브리핑슈퍼 파월의 등판환율 사흘 만에 하락할까,0
파월 한마디에 美증시 반등증시 더 간다 화색 뉴욕마감,1
연준 완화적 통화정책 유지에 다우·SP 소폭 상승 데일리 국제금융시장,1
유럽증시 인플레 우려 속 봉쇄완화 기대에 혼조세,0
시황종합 파월 발언 앞두고 출렁 코스피 결국 3070선 하락 마감,0
마켓뷰 코스피 소폭 하락 마감기관은 8거래일만에 순매수,0
마감시황美금리 상승에 연일 하락약보합 마감,0
코스닥 마감시총상위株 부진에 나흘째 하락940선 하회,0
외환마감환율 1110원대 보합권 마감위험 선호 약화,0
오전시황 美 금리 상승에 나스닥 급락 여파코스피도 1대 하락,0
국채금리 상승에 긴장한 월가강세론자 별 거 아냐 월가시각,1
굿모닝 증시파월의 금리 진단 주목반발 매수세 유입되면 반등 기대,1
채권금리 상승세에 나스닥 246↓···비트코인 5만4000달러대로 후퇴 데일리 국제금융시장,0
유럽증시 인플레이션 우려 속 일제 하락,0
시황종합 하루만에 또 3100선 내준 코스피외인기관 팔자,1
코스닥 마감시총상위株 부진에 하락 마감954선,0
마켓뷰 코스피 3100선 아래로중국 증시 하락 영향,0
마감시황코스피 금리 상승 따른 매물 출회로 09↓,0
외환마감환율 7거래일만에 1110원대 상승美 국채 금리 138 상승,1
오전시황코스피·코스닥 장 초반 소폭 상승,1
굿모닝 증시미 국채 금리 상승세기술주 밸류에이션 부담,1
美증시 누르는 인플레 우려 파월의 생각은 월가시각,0
인플레 우려 속 파월 연준 의장 발언 주목주간 증시 전망,0
주간증시전망인플레 우려파월 의장 발언 주목,0
블록체인 오딧세이투명하게 기부MZ세대 호응에 누적 기부금 9억 돌파,1
이번주 증시 금리 상승 부담外人 순유입 전환시 반도체 업종 유망,1
뉴욕증시 美 금리상승 부담 지속에 혼조···SP 019 하락 마감 데일리 국제금융시장,0
